tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
3.052342,8.140272,5.904712,3.246251,4.254785,-1.910327,-1.672108,-0.67235,0.723031,0.599791,0.461665,0.73994,0.03798951,unstable
4.02184,7.396302,8.771317,6.472569,4.610658,-1.006203,-1.830609,-1.773846,0.633128,0.132899,0.126958,0.542812,0.004564094,unstable
8.260084,2.846856,0.985115,6.119567,4.921109,-1.279293,-1.949812,-1.692003,0.434013,0.23663,0.682701,0.32391,-0.04505036,stable
1.067106,4.88561,5.703825,0.829932,3.324444,-1.181232,-1.620004,-0.523208,0.49159,0.330122,0.697725,0.434118,-0.0342276,stable
5.320568,8.716404,1.536095,3.678266,4.493076,-0.975993,-1.685787,-1.831296,0.559361,0.314927,0.51546,0.762985,0.002470203,unstable
9.949714,5.912218,1.669245,6.660034,4.482338,-1.966333,-1.905484,-0.61052,0.821306,0.052408,0.935194,0.162932,-0.01600851,stable
3.119761,1.894266,2.68785,8.085995,4.929439,-1.744893,-1.979438,-1.205108,0.42941,0.381692,0.374331,0.46774,-0.04196322,stable
3.978412,5.660598,4.512526,3.05389,3.205074,-0.814101,-1.672528,-0.718445,0.078824,0.717007,0.902269,0.748168,0.05940872,unstable
9.356383,4.55932,1.272084,5.519526,1.917431,-0.758375,-0.63216,-0.526896,0.859659,0.354909,0.903658,0.262478,-0.00676339,stable
6.956031,9.620781,2.98589,7.810824,3.102157,-0.710662,-0.777076,-1.614419,0.347132,0.180991,0.492971,0.676786,0.02022952,unstable
6.232504,8.198379,2.730807,1.056724,3.648077,-1.20649,-1.450594,-0.990993,0.458146,0.087532,0.421842,0.756978,-0.04955576,stable
9.588251,3.77212,4.657368,5.18624,3.561205,-0.767288,-1.182957,-1.61096,0.985801,0.54739,0.474412,0.085942,0.03283383,unstable
9.065337,6.071166,7.907771,1.918661,3.539368,-0.973973,-0.746478,-1.818917,0.302748,0.689397,0.93428,0.457119,0.04881072,unstable
1.307064,5.837798,6.415752,8.567781,3.728536,-1.978948,-0.551507,-1.198081,0.145698,0.370722,0.529609,0.118987,-0.01468426,stable
9.968526,5.917165,5.480703,7.703517,2.750547,-0.818534,-1.009198,-0.922815,0.351603,0.491341,0.370924,0.174966,0.01415516,unstable
6.512506,1.070052,3.42184,7.390135,3.742774,-1.505999,-1.175246,-1.06153,0.80361,0.633888,0.745796,0.780903,0.04355366,unstable
7.670196,2.796833,1.834876,3.539978,3.405071,-1.295768,-0.650836,-1.458467,0.277862,0.186487,0.486158,0.735659,-0.04385976,stable
9.653377,8.906583,9.309494,5.424465,3.195594,-0.847717,-1.650831,-0.697046,0.845457,0.252585,0.586556,0.846361,0.06923146,unstable
9.471411,2.668582,8.255511,0.827947,4.487815,-1.447416,-1.127982,-1.912417,0.652743,0.749218,0.197049,0.866666,-0.04589974,stable
0.777448,3.394806,2.545038,3.147868,3.935951,-0.710561,-1.423838,-1.801552,0.487127,0.718192,0.981522,0.88398,0.05608858,unstable
8.621542,0.822056,6.383142,3.456264,2.836871,-0.736888,-0.781847,-1.318136,0.791625,0.790313,0.847215,0.083646,0.01528147,unstable
5.065791,3.695698,7.495048,2.329063,4.550589,-1.866161,-1.852841,-0.831587,0.204806,0.183021,0.39482,0.090845,-0.04868876,stable
8.234219,8.835256,1.599345,7.620401,3.98096,-1.654656,-0.600066,-1.726239,0.81215,0.143851,0.980109,0.654095,0.02539973,unstable
4.7442,1.803383,6.963571,8.74255,2.756592,-0.866913,-0.770945,-1.118734,0.436135,0.689629,0.751226,0.281574,0.01664966,unstable
4.417852,5.578402,7.957704,6.13796,3.520765,-1.749522,-0.938152,-0.833091,0.538006,0.361742,0.701565,0.323072,0.04306185,unstable
8.540509,4.14733,2.264386,8.054197,3.755441,-1.10601,-1.059845,-1.589585,0.228199,0.767606,0.960875,0.378143,0.005739338,unstable
6.740662,0.771154,4.89565,7.781833,3.014684,-1.47868,-0.961049,-0.574955,0.374268,0.850754,0.096512,0.258111,-0.03361575,stable
4.820217,2.992705,4.591668,4.238919,2.724222,-0.513732,-0.541086,-1.669403,0.810672,0.289466,0.374991,0.071886,0.003770612,unstable
2.950628,3.3976,0.767502,1.093247,3.772634,-0.717081,-1.362313,-1.693239,0.133946,0.286092,0.265166,0.170372,-0.05543674,stable
9.253002,2.787076,1.110442,0.52899,2.724835,-1.17238,-0.520122,-1.032333,0.41286,0.64369,0.736959,0.272275,-0.03810574,stable
9.944818,2.695666,6.058266,2.582058,4.382326,-1.917017,-0.72124,-1.744068,0.619475,0.397598,0.287401,0.058647,-0.009420657,stable
1.735668,4.195559,9.853945,6.869467,3.746089,-1.796223,-1.34903,-0.600836,0.567071,0.254824,0.544904,0.304851,-0.01543895,stable
6.43465,5.026283,6.885394,6.938232,5.029688,-1.911368,-1.562367,-1.555954,0.403957,0.391774,0.513348,0.549871,0.047641,unstable
3.853943,4.433751,2.11683,2.976587,3.541805,-0.965987,-0.953002,-1.622816,0.881635,0.303905,0.127745,0.285593,-0.009884408,stable
8.976737,4.951344,3.987799,0.613272,4.828197,-1.850613,-1.86584,-1.111744,0.996162,0.242548,0.516009,0.523276,0.006287185,unstable
4.062949,0.898857,4.371232,9.29464,4.818633,-1.658128,-1.63382,-1.526685,0.272557,0.613236,0.350259,0.246419,-0.03190594,stable
4.62419,5.436351,6.30513,2.990331,2.610646,-0.806854,-0.59973,-1.204062,0.886401,0.502993,0.38581,0.851986,0.06638065,unstable
7.476371,5.711407,7.382553,9.377522,2.844125,-1.059233,-0.69368,-1.091213,0.171156,0.511484,0.835335,0.519007,0.05586711,unstable
4.138415,1.03017,5.403757,2.093533,5.222108,-1.885301,-1.829052,-1.507755,0.065193,0.916591,0.100309,0.302555,-0.04357924,stable
3.489913,8.590162,6.83074,7.640829,2.71728,-0.673266,-0.850636,-1.193378,0.544882,0.793839,0.563782,0.75411,0.07132608,unstable
9.061549,1.866228,4.624075,9.118074,3.917726,-1.070834,-1.032392,-1.814501,0.29091,0.806882,0.348336,0.338987,-0.02502465,stable
1.352579,3.024167,9.84073,8.022105,3.146155,-1.617167,-0.969328,-0.55966,0.448425,0.243764,0.773698,0.498245,0.01197938,unstable
9.881082,4.958108,8.352933,5.315155,3.466071,-1.558507,-0.77884,-1.128724,0.679799,0.645278,0.347485,0.51674,0.0499556,unstable
2.05703,2.034163,1.412997,4.273047,2.845455,-1.274506,-1.042941,-0.528008,0.875781,0.725704,0.332391,0.695789,0.01228408,unstable
9.263595,3.425083,1.146273,1.804173,2.190369,-0.588103,-0.788119,-0.814147,0.99562,0.372025,0.14227,0.371522,-0.001882298,stable
2.035421,6.420652,7.517043,4.394761,4.256425,-1.556208,-0.753091,-1.947126,0.069114,0.328191,0.571584,0.151853,-0.00751556,stable
1.124325,4.842742,9.655821,8.067394,2.511235,-1.244296,-0.622024,-0.644914,0.785944,0.252519,0.283345,0.189275,-0.02286822,stable
9.988123,9.589251,9.049452,2.543941,3.460736,-1.608718,-1.075331,-0.776687,0.747429,0.378195,0.151501,0.655131,0.02083925,unstable
8.835918,3.004711,8.083118,2.938726,3.995819,-1.816745,-1.221975,-0.957099,0.460412,0.149941,0.718347,0.26076,0.01909504,unstable
5.448873,0.956664,5.020711,2.958801,3.863317,-0.653309,-1.459708,-1.750301,0.282401,0.655603,0.748572,0.893842,0.01785949,unstable
1.042032,0.962557,1.608137,7.228617,4.812526,-1.384461,-1.753875,-1.67419,0.828079,0.762297,0.429658,0.353929,-0.03346449,stable
6.311306,4.048708,1.121533,0.924733,2.695314,-1.503523,-0.557503,-0.634287,0.732953,0.626212,0.099685,0.85083,-0.0177542,stable
4.867515,3.310466,8.541976,5.844125,3.354669,-0.603599,-1.495571,-1.255498,0.563127,0.691977,0.476688,0.739241,0.05578431,unstable
2.750088,8.767781,4.517367,1.373404,2.700511,-0.58731,-1.190554,-0.922647,0.471845,0.428823,0.596576,0.249577,-0.02127687,stable
1.697785,7.918549,7.503005,3.998261,4.049463,-1.159897,-1.213923,-1.675643,0.670817,0.116073,0.999982,0.738514,0.0289448,unstable
3.857986,2.646076,5.912322,9.307202,2.557142,-0.709996,-0.675244,-1.171902,0.435257,0.905199,0.513951,0.930928,0.03867215,unstable
0.76269,4.442621,3.941466,8.222086,3.496599,-0.694612,-1.326306,-1.475682,0.576339,0.163551,0.206147,0.22922,-0.04366148,stable
9.591799,0.777076,2.912482,9.532344,2.333397,-0.719344,-0.962059,-0.651994,0.708186,0.713165,0.415526,0.548514,-0.002091049,stable
8.413588,9.54783,0.7406,2.794081,2.767632,-0.799274,-0.943342,-1.025016,0.931117,0.768544,0.955787,0.602699,0.01247504,unstable
9.507694,9.040099,5.387373,1.9418,3.310151,-0.782391,-1.852191,-0.675569,0.082831,0.640506,0.232628,0.694113,-0.01576983,stable
2.585422,9.111587,4.875834,8.310386,3.049804,-1.369553,-1.177219,-0.503032,0.508494,0.764442,0.931124,0.337831,0.04682341,unstable
4.932788,4.620731,8.584781,6.032929,5.18979,-1.342693,-1.978775,-1.868322,0.277247,0.882315,0.236728,0.060288,0.002752811,unstable
9.296577,6.117806,0.739074,1.056594,3.621577,-1.468218,-0.871831,-1.281528,0.814825,0.52445,0.98418,0.92039,-0.02885113,stable
3.094029,3.400495,5.695308,2.564963,4.152809,-0.575435,-1.881217,-1.696157,0.835018,0.829922,0.301775,0.275821,0.02989969,unstable
6.024135,6.947782,2.4688,3.689689,3.841824,-1.387775,-0.994135,-1.459914,0.814383,0.526593,0.477876,0.196865,0.03188444,unstable
0.660857,9.610984,3.630892,7.59196,4.922794,-1.766666,-1.628005,-1.528123,0.647042,0.417948,0.97662,0.205787,-0.03661214,stable
7.366644,1.51067,2.062932,5.537971,1.857902,-0.60705,-0.711714,-0.539139,0.415476,0.5522,0.982767,0.894772,0.01709063,unstable
7.431829,7.096758,1.805508,2.099153,2.872219,-0.968565,-0.999282,-0.904371,0.101345,0.634729,0.511161,0.455966,-0.02352995,stable
2.729784,1.528463,8.712508,3.748872,3.409138,-0.935581,-1.649622,-0.823934,0.372716,0.305464,0.957919,0.599569,0.01039139,unstable
9.960527,5.009884,6.819556,7.568554,2.549225,-1.350692,-0.602839,-0.595694,0.791497,0.663745,0.278407,0.381938,0.05111202,unstable
3.779961,9.983119,8.149185,6.815345,2.71179,-0.699488,-1.293195,-0.719107,0.549197,0.80674,0.218226,0.778494,0.05444188,unstable
4.470545,0.750145,9.377756,2.244281,4.84053,-1.553515,-1.680766,-1.606249,0.542712,0.991813,0.266445,0.230277,-0.03242849,stable
3.177222,5.49078,4.103998,9.958391,2.412886,-0.865846,-1.035501,-0.511538,0.833099,0.425984,0.874127,0.713601,0.04220485,unstable
4.23491,8.624631,9.325418,2.776729,3.748749,-1.333138,-1.64249,-0.773121,0.826529,0.659754,0.774936,0.537111,0.05263391,unstable
4.873836,5.41089,4.653994,9.616753,3.354544,-0.538654,-1.500813,-1.315077,0.864633,0.828456,0.684397,0.70788,0.08314523,unstable
5.557881,2.053525,2.12505,6.528348,3.832434,-1.15515,-1.989012,-0.688272,0.722009,0.306458,0.726269,0.971964,0.04793153,unstable
1.040731,9.545592,9.87198,8.754332,3.423061,-1.673956,-1.007191,-0.741914,0.607206,0.156812,0.26664,0.935708,0.01092626,unstable
8.066732,5.169627,4.24162,9.308275,2.798592,-0.610113,-1.523064,-0.665415,0.54611,0.266701,0.67478,0.205488,0.02178407,unstable
4.16388,3.19798,5.990547,0.872055,4.615476,-1.258565,-1.556661,-1.80025,0.533453,0.478704,0.341673,0.753004,-0.02762383,stable
6.272495,2.873294,8.390793,3.065603,4.872214,-1.442975,-1.886763,-1.542475,0.455172,0.546528,0.848137,0.419498,0.03259007,unstable
9.95227,8.347632,1.787218,8.658657,2.524972,-0.606895,-0.636397,-1.281679,0.278151,0.095874,0.772223,0.258195,-0.0414027,stable
5.034591,2.518109,3.001307,4.331008,4.488505,-1.236053,-1.557327,-1.695125,0.562012,0.982776,0.957055,0.945104,0.09811548,unstable
9.994356,7.408005,0.774487,5.488514,3.687389,-1.721226,-0.667527,-1.298636,0.672052,0.117102,0.20543,0.349898,-0.0019351,stable
2.712149,3.66167,6.038033,5.361595,3.561903,-1.300648,-0.613783,-1.647472,0.720931,0.739719,0.067425,0.588616,0.02666335,unstable
3.149125,7.388099,3.927676,1.270005,2.821725,-1.446351,-0.698575,-0.676799,0.60045,0.975049,0.33318,0.170099,0.02066797,unstable
7.342083,7.834796,5.769804,8.152776,3.581914,-0.550866,-1.274796,-1.756252,0.195339,0.321557,0.386637,0.927744,0.04893813,unstable
2.611782,2.704463,4.031323,1.813065,2.96457,-1.57262,-0.644984,-0.746966,0.26462,0.921714,0.547829,0.492346,0.008858615,unstable
9.904542,8.279374,6.095356,6.668341,3.79794,-1.788969,-0.72798,-1.280991,0.194791,0.894697,0.660504,0.305952,0.05724237,unstable
2.11979,3.797757,6.948658,4.807283,4.986433,-1.594814,-1.572973,-1.818646,0.549311,0.665607,0.608839,0.808365,0.05294645,unstable
4.313229,8.800665,8.42338,3.04244,3.891847,-1.13095,-1.33742,-1.423477,0.377237,0.738711,0.780026,0.730375,0.05240089,unstable
0.954895,9.841139,0.501658,7.903539,5.148312,-1.774555,-1.963454,-1.410304,0.827996,0.690895,0.95013,0.724479,-0.02198985,stable
4.525844,1.821337,9.941263,7.837167,4.668823,-1.19608,-1.511537,-1.961205,0.589754,0.076146,0.381042,0.211137,-0.01043246,stable
7.959597,2.863416,7.96199,1.573826,3.474847,-1.790303,-1.004092,-0.680452,0.395433,0.859055,0.129787,0.414305,-0.03230342,stable
8.165998,1.550897,1.299469,6.876423,3.461954,-1.060617,-1.870134,-0.531203,0.201867,0.952128,0.223059,0.627569,-0.03345554,stable
9.60414,7.595688,2.051846,3.351074,3.843775,-1.671566,-1.479875,-0.692333,0.118557,0.668257,0.347426,0.169466,-0.01948171,stable
6.866318,7.698241,1.950305,1.254593,3.332504,-1.331304,-1.00039,-1.00081,0.49979,0.530774,0.861907,0.311789,-0.01152704,stable
8.600926,8.201658,3.665608,2.82778,4.324714,-1.886068,-1.505229,-0.933417,0.866782,0.396673,0.954254,0.709255,0.04765206,unstable
1.232279,6.520724,2.194344,2.816073,4.831109,-0.873953,-1.994242,-1.962914,0.17098,0.217981,0.084178,0.837497,-0.03127178,stable
6.041553,6.24207,3.711189,9.593087,2.48492,-0.788204,-0.830306,-0.86641,0.135169,0.238663,0.431595,0.623563,0.006948871,unstable
6.65721,4.271204,2.951363,5.950606,4.183128,-1.913769,-0.966929,-1.30243,0.055458,0.403342,0.763108,0.063446,-0.04112015,stable
5.299897,3.037778,6.491333,2.895811,3.599557,-1.988405,-0.529355,-1.081797,0.352484,0.244271,0.054643,0.168372,-0.04876457,stable
9.321293,8.749475,8.779137,5.378649,4.760492,-1.180204,-1.616575,-1.963713,0.813391,0.88263,0.162084,0.514196,0.06787037,unstable
6.510691,2.629905,6.584101,0.923975,4.609867,-1.243947,-1.771657,-1.594263,0.155828,0.748195,0.373376,0.732894,-0.02517231,stable
3.409055,4.410279,1.498524,4.629316,3.583005,-0.732047,-1.480586,-1.370372,0.167105,0.290408,0.619764,0.319014,-0.03184959,stable
9.950714,5.228533,3.599646,8.474371,3.148811,-0.541551,-1.307585,-1.299676,0.548213,0.050642,0.546892,0.284013,0.003452237,unstable
2.107386,4.802703,5.454406,5.232599,3.124258,-1.152886,-0.705724,-1.265647,0.794718,0.955566,0.719553,0.388677,0.06838843,unstable
1.061105,3.379794,3.737104,3.674776,3.621284,-0.656365,-1.052903,-1.912016,0.553892,0.328898,0.443547,0.79578,-0.002657366,stable
8.24292,9.834572,3.142086,7.401376,4.3802,-1.532066,-1.705629,-1.142505,0.72817,0.589472,0.094782,0.451173,0.04856358,unstable
4.50785,9.845641,6.407712,7.469869,4.475822,-1.406376,-1.645433,-1.424012,0.475468,0.079316,0.448921,0.787868,0.03844483,unstable
5.014143,9.006317,4.858167,9.802982,3.735039,-1.934391,-0.858346,-0.942302,0.229148,0.781613,0.287913,0.563237,0.0434051,unstable
4.504666,1.98546,5.297079,3.608063,4.532196,-1.281411,-1.90566,-1.345125,0.496464,0.186921,0.402198,0.078674,-0.02989416,stable
7.152966,3.295358,4.912393,6.060884,3.083636,-0.712049,-1.793409,-0.578178,0.386271,0.875032,0.950384,0.936314,0.0917872,unstable
1.658883,7.36551,4.892109,7.907748,4.448315,-1.986524,-1.458661,-1.003129,0.45638,0.867906,0.686361,0.693916,0.05875069,unstable
8.068197,5.957157,7.611163,3.522594,4.701683,-1.856867,-1.497404,-1.347412,0.465481,0.238443,0.72976,0.868043,0.04911856,unstable
0.851941,0.995872,1.951827,5.018922,3.965958,-1.825975,-0.56238,-1.577603,0.070431,0.391633,0.319625,0.152896,-0.04409225,stable
9.815832,6.802224,3.506816,7.511132,3.697622,-1.437403,-0.654289,-1.60593,0.496542,0.990831,0.338336,0.575718,0.06339799,unstable
8.839713,6.494969,5.461055,1.238902,4.817931,-1.685969,-1.868103,-1.263858,0.699999,0.541919,0.315546,0.949741,0.008813456,unstable
3.339322,6.81021,3.532878,4.984256,1.988036,-0.753177,-0.5305,-0.704358,0.797058,0.227776,0.355885,0.142584,-0.01714741,stable
8.662183,7.615943,8.125086,9.144086,3.449952,-1.095326,-0.946177,-1.408448,0.384245,0.453891,0.160066,0.950733,0.0570379,unstable
5.211792,9.906434,0.7955,4.131674,4.303658,-0.540963,-1.870883,-1.891812,0.402356,0.99787,0.267738,0.229908,0.01636421,unstable
8.722181,6.978214,1.671428,9.589899,4.825142,-1.86016,-1.50155,-1.463431,0.609076,0.85994,0.578641,0.238407,0.03446982,unstable
1.56886,2.338635,7.562933,0.931341,3.180046,-1.887828,-0.673774,-0.618444,0.321079,0.081876,0.298656,0.078052,-0.05154775,stable
8.099542,9.753936,0.548149,1.845362,3.798905,-1.845592,-1.329814,-0.623499,0.281275,0.71774,0.475867,0.376229,-0.02043922,stable
9.2469,0.762513,6.090067,2.565825,4.405437,-1.501414,-1.38312,-1.520903,0.833607,0.216627,0.603171,0.992002,0.01673879,unstable
9.522653,8.472652,8.476179,3.662492,3.322859,-0.519636,-1.032031,-1.771192,0.313468,0.290071,0.264413,0.322237,0.0007612015,unstable
3.796229,8.581191,7.524399,4.86241,4.512373,-0.727329,-1.788868,-1.996176,0.682022,0.294329,0.923517,0.741448,0.06729373,unstable
0.528296,2.291048,6.303513,7.815826,2.727219,-0.573525,-1.361641,-0.792053,0.625055,0.065781,0.965525,0.662005,0.01571845,unstable
7.216665,8.950754,1.115873,1.63273,2.906732,-1.302678,-0.859524,-0.74453,0.385875,0.309141,0.544163,0.626042,-0.04601245,stable
1.194344,8.76551,8.820326,1.500022,4.383309,-1.643509,-1.811288,-0.928512,0.810429,0.664892,0.937566,0.093414,0.01849163,unstable
3.598149,7.646852,1.683721,9.487796,4.373206,-1.541508,-0.887445,-1.944252,0.382482,0.296901,0.76045,0.869177,0.006381183,unstable
9.000951,3.181318,2.918329,1.450621,4.048228,-1.531217,-1.162569,-1.354442,0.722959,0.058918,0.786967,0.546263,-0.01871739,stable
1.473271,4.821569,3.078849,7.880556,4.686252,-1.947198,-1.574442,-1.164611,0.198828,0.203193,0.960994,0.491321,-0.01295088,stable
7.997508,4.858235,8.753315,0.873447,3.460882,-0.742161,-1.306815,-1.411907,0.989912,0.313851,0.406266,0.462191,0.0270801,unstable
7.021362,4.374294,4.775904,8.838426,3.335857,-0.962392,-1.407627,-0.965839,0.7111,0.625364,0.468335,0.895143,0.07250836,unstable
1.489648,7.537233,6.790784,7.154107,3.857218,-1.703787,-0.719237,-1.434194,0.482137,0.954419,0.324972,0.45093,0.0386823,unstable
4.218121,5.685069,7.175719,1.311682,2.412868,-0.583831,-1.2586,-0.570437,0.968234,0.228781,0.705061,0.513736,0.03167642,unstable
7.301807,7.591159,7.851425,2.335668,4.604631,-1.828942,-1.482765,-1.292924,0.075753,0.490061,0.798079,0.911752,0.02743228,unstable
1.793965,6.330954,2.843553,9.48381,3.733747,-1.286256,-1.005625,-1.441867,0.289814,0.101944,0.656434,0.561953,-0.02654343,stable
3.291942,4.245595,6.076057,8.712025,2.797098,-0.659904,-0.74324,-1.393954,0.986947,0.105136,0.512034,0.75191,0.03857869,unstable
9.300382,8.316765,0.892133,6.838871,4.254823,-1.681907,-1.245183,-1.327733,0.790594,0.312758,0.131628,0.893573,0.05239049,unstable
2.280308,3.584203,8.990834,5.496671,4.615978,-1.739925,-1.556036,-1.320018,0.528387,0.730473,0.069521,0.773406,0.01946295,unstable
9.402443,8.371201,0.799616,8.33557,3.31111,-1.85574,-0.539741,-0.91563,0.619337,0.641665,0.177069,0.67503,0.05151648,unstable
1.300743,8.097383,5.387889,9.025063,4.504385,-1.476357,-1.623316,-1.404711,0.889776,0.479762,0.718956,0.682617,0.02489768,unstable
7.13898,2.705841,4.028541,1.841806,3.927065,-1.836942,-0.897104,-1.193019,0.897766,0.818457,0.061501,0.393825,0.002900288,unstable
6.573099,9.761574,3.703852,0.543774,2.514632,-1.029407,-0.549325,-0.9359,0.12169,0.821924,0.334865,0.918338,-0.0297292,stable
4.377478,1.651005,9.971654,1.621883,4.656959,-1.920261,-1.684075,-1.052622,0.692822,0.724369,0.208076,0.12845,-0.03651743,stable
7.043758,6.109157,8.78652,6.414103,3.919455,-1.165783,-1.138025,-1.615647,0.276604,0.686791,0.144475,0.291401,0.02013098,unstable
3.63573,6.178225,6.584799,1.114426,3.90303,-1.51687,-0.550345,-1.835815,0.983632,0.080107,0.120854,0.333866,-0.0161954,stable
8.223556,7.980056,4.147143,8.271358,4.002536,-1.596724,-1.385681,-1.020132,0.514299,0.831154,0.290954,0.132149,0.04163516,unstable
8.514611,9.86781,3.134521,2.942812,4.0891,-1.910885,-1.380321,-0.797893,0.821698,0.507678,0.230959,0.42538,0.02909256,unstable
2.514216,8.925964,7.532692,7.915906,2.822684,-0.695947,-1.249917,-0.87682,0.468229,0.053098,0.399884,0.780977,0.01877368,unstable
4.446236,8.553867,7.319029,1.588824,2.517907,-0.650764,-0.613502,-1.25364,0.955943,0.8192,0.915368,0.704437,0.06605342,unstable
6.929221,3.043267,4.574835,2.386925,3.330795,-0.80047,-0.641836,-1.888489,0.142455,0.954574,0.67707,0.864005,0.0452093,unstable
8.434103,5.889763,9.277812,5.959625,3.171866,-0.76105,-0.988349,-1.422467,0.751588,0.101779,0.562629,0.703759,0.05873558,unstable
1.482887,8.539293,3.85859,4.807606,3.684325,-1.483842,-0.686455,-1.514027,0.176034,0.190007,0.770587,0.479546,-0.01151316,stable
4.869213,6.09205,3.003757,9.258155,3.090605,-0.891181,-1.211092,-0.988332,0.964713,0.119436,0.7574,0.834623,0.0479198,unstable
5.470689,3.752566,7.561725,9.280596,3.412096,-0.95796,-1.069417,-1.38472,0.549089,0.954745,0.635954,0.940877,0.07589041,unstable
